policy,seed,mode,previous_success,success,first_lifted,distractor_lifted_ever,first_distractor_lift_action,target_lift_m,distractor_lift_m,distractor_peak_lift_m,video
lingbot_va,100030,size:big,0,0,distractor,True,79,6.556510925292969e-07,-5.960464477539063e-08,0.09414499998092651,lingbot_va/attribute_select/attribute_select_ep100030_0.mp4
lingbot_va,100031,size:small,1,1,target,False,,0.05007791519165039,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100031_1.mp4
lingbot_va,100032,color:red,1,1,target,False,,0.05010253190994263,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100032_1.mp4
lingbot_va,100033,color:blue,1,1,target,False,,0.050034403800964355,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100033_1.mp4
lingbot_va,100034,decal:cat,1,1,target,False,,0.05002719163894653,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100034_1.mp4
lingbot_va,100035,decal:dog,1,1,target,False,,0.05011266469955444,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100035_1.mp4
lingbot_va,100036,shape:block,1,1,target,False,,0.05006909370422363,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100036_1.mp4
lingbot_va,100037,shape:bar,1,1,target,False,,0.050132155418395996,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100037_1.mp4
lingbot_va,100038,size:big,1,0,distractor,True,79,0.06858652830123901,-5.960464477539063e-08,0.08930855989456177,lingbot_va/attribute_select/attribute_select_ep100038_0.mp4
lingbot_va,100039,size:small,1,1,target,False,,0.05005788803100586,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100039_1.mp4
lingbot_va,100040,color:red,1,1,target,False,,0.05008417367935181,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100040_1.mp4
lingbot_va,100041,color:blue,1,1,target,False,,0.05004352331161499,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100041_1.mp4
lingbot_va,100042,decal:cat,0,0,distractor,True,82,1.1920928955078125e-07,-5.960464477539063e-08,0.2187403440475464,lingbot_va/attribute_select/attribute_select_ep100042_0.mp4
lingbot_va,100043,decal:dog,0,1,target,False,,0.05003201961517334,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100043_1.mp4
lingbot_va,100044,shape:block,1,1,target,False,,0.05015552043914795,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100044_1.mp4
lingbot_va,100045,shape:bar,1,0,distractor,True,82,0.03515779972076416,-1.1920928955078125e-07,0.10571658611297607,lingbot_va/attribute_select/attribute_select_ep100045_0.mp4
lingbot_va,100046,size:big,1,0,distractor,True,79,7.748603820800781e-07,0.0004674196243286133,0.0865975022315979,lingbot_va/attribute_select/attribute_select_ep100046_0.mp4
lingbot_va,100047,size:small,1,1,target,False,,0.05005568265914917,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100047_1.mp4
lingbot_va,100048,color:red,1,1,target,False,,0.050110697746276855,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100048_1.mp4
lingbot_va,100049,color:blue,1,1,target,False,,0.05000203847885132,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100049_1.mp4
lingbot_va,100050,decal:cat,0,0,distractor,True,81,0.00010192394256591797,0.0,0.09980243444442749,lingbot_va/attribute_select/attribute_select_ep100050_0.mp4
lingbot_va,100051,decal:dog,1,1,target,False,,0.050054073333740234,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100051_1.mp4
lingbot_va,100052,shape:block,1,1,target,False,,0.05006760358810425,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100052_1.mp4
lingbot_va,100053,shape:bar,1,0,distractor,True,81,0.0007385015487670898,-2.384185791015625e-07,0.11473846435546875,lingbot_va/attribute_select/attribute_select_ep100053_0.mp4
lingbot_va,100054,size:big,0,0,distractor,True,80,0.0005595088005065918,-5.960464477539063e-08,0.09890967607498169,lingbot_va/attribute_select/attribute_select_ep100054_0.mp4
lingbot_va,100055,size:small,1,1,target,False,,0.05008047819137573,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100055_1.mp4
lingbot_va,100064,color:red,1,1,target,False,,0.050161540508270264,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100064_1.mp4
lingbot_va,100065,color:blue,1,1,target,False,,0.050076842308044434,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100065_1.mp4
lingbot_va,100066,decal:cat,1,1,target,False,,0.05007505416870117,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100066_1.mp4
lingbot_va,100067,decal:dog,1,1,target,False,,0.05000150203704834,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100067_1.mp4
lingbot_va,100068,shape:block,1,1,target,False,,0.05001115798950195,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100068_1.mp4
lingbot_va,100069,shape:bar,0,0,distractor,True,80,0.05047076940536499,1.1920928955078125e-07,0.09738200902938843,lingbot_va/attribute_select/attribute_select_ep100069_0.mp4
lingbot_va,100070,size:big,1,0,distractor,True,81,0.03532123565673828,-2.384185791015625e-07,0.08744937181472778,lingbot_va/attribute_select/attribute_select_ep100070_0.mp4
lingbot_va,100071,size:small,1,1,target,False,,0.05002164840698242,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100071_1.mp4
lingbot_va,100072,color:red,1,1,target,False,,0.050011396408081055,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100072_1.mp4
lingbot_va,100073,color:blue,0,0,,False,,5.960464477539063e-08,5.960464477539063e-08,0.015294551849365234,lingbot_va/attribute_select/attribute_select_ep100073_0.mp4
lingbot_va,100074,decal:cat,1,0,distractor,True,80,-1.1920928955078125e-07,-1.7881393432617188e-07,0.09318393468856812,lingbot_va/attribute_select/attribute_select_ep100074_0.mp4
lingbot_va,100075,decal:dog,1,1,target,False,,0.05002856254577637,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100075_1.mp4
lingbot_va,100076,shape:block,1,1,target,False,,0.050110459327697754,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100076_1.mp4
lingbot_va,100077,shape:bar,1,1,target,False,,0.05003601312637329,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100077_1.mp4
lingbot_va,100078,size:big,0,0,distractor,True,79,0.0,-3.5762786865234375e-07,0.0868406891822815,lingbot_va/attribute_select/attribute_select_ep100078_0.mp4
lingbot_va,100079,size:small,1,1,target,False,,0.05015617609024048,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100079_1.mp4
lingbot_va,100080,color:red,1,1,target,False,,0.05000656843185425,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100080_1.mp4
lingbot_va,100081,color:blue,1,1,target,False,,0.05010730028152466,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100081_1.mp4
lingbot_va,100082,decal:cat,1,0,distractor,True,87,0.00012642145156860352,-5.960464477539063e-08,0.09501433372497559,lingbot_va/attribute_select/attribute_select_ep100082_0.mp4
lingbot_va,100083,decal:dog,1,1,target,False,,0.05007404088973999,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100083_1.mp4
lingbot_va,100084,shape:block,1,1,target,False,,0.05005049705505371,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100084_1.mp4
lingbot_va,100085,shape:bar,1,0,distractor,True,80,-6.556510925292969e-07,-1.1920928955078125e-07,0.6713393330574036,lingbot_va/attribute_select/attribute_select_ep100085_0.mp4
lingbot_va,100086,size:big,0,0,distractor,True,79,-6.556510925292969e-07,1.7881393432617188e-07,0.09062975645065308,lingbot_va/attribute_select/attribute_select_ep100086_0.mp4
lingbot_va,100087,size:small,1,1,target,False,,0.050051093101501465,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100087_1.mp4
lingbot_va,100088,color:red,1,1,target,False,,0.05008351802825928,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100088_1.mp4
lingbot_va,100089,color:blue,1,1,target,False,,0.050041019916534424,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100089_1.mp4
lingbot_va,100090,decal:cat,1,0,distractor,True,85,-1.7881393432617188e-07,1.1920928955078125e-07,0.08853107690811157,lingbot_va/attribute_select/attribute_select_ep100090_0.mp4
lingbot_va,100091,decal:dog,1,1,target,False,,0.050121426582336426,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100091_1.mp4
lingbot_va,100092,shape:block,1,1,target,False,,0.05010688304901123,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100092_1.mp4
lingbot_va,100093,shape:bar,1,1,target,False,,0.050044357776641846,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100093_1.mp4
lingbot_va,100094,size:big,1,0,distractor,True,81,0.00029671192169189453,-2.384185791015625e-07,0.09181773662567139,lingbot_va/attribute_select/attribute_select_ep100094_0.mp4
lingbot_va,100095,size:small,1,1,target,False,,0.050101399421691895,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100095_1.mp4
lingbot_va,100096,color:red,1,1,target,False,,0.05003410577774048,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100096_1.mp4
lingbot_va,100097,color:blue,1,1,target,False,,0.05007779598236084,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100097_1.mp4
lingbot_va,100098,decal:cat,1,0,distractor,True,82,-5.960464477539063e-08,0.0,0.09827709197998047,lingbot_va/attribute_select/attribute_select_ep100098_0.mp4
lingbot_va,100099,decal:dog,1,1,target,False,,0.05004459619522095,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100099_1.mp4
lingbot_va,100100,shape:block,1,1,target,False,,0.05000120401382446,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100100_1.mp4
lingbot_va,100101,shape:bar,1,0,distractor,True,80,0.14753329753875732,1.1920928955078125e-07,0.09843313694000244,lingbot_va/attribute_select/attribute_select_ep100101_0.mp4
lingbot_va,100102,size:big,1,0,distractor,True,81,0.07726430892944336,0.0,0.09618455171585083,lingbot_va/attribute_select/attribute_select_ep100102_0.mp4
lingbot_va,100103,size:small,1,1,target,False,,0.05017280578613281,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100103_1.mp4
lingbot_va,100104,color:red,1,1,target,False,,0.05002647638320923,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100104_1.mp4
lingbot_va,100105,color:blue,0,1,target,False,,0.05014753341674805,1.7881393432617188e-07,0.00024443864822387695,lingbot_va/attribute_select/attribute_select_ep100105_1.mp4
lingbot_va,100106,decal:cat,1,1,target,False,,0.05011248588562012,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100106_1.mp4
lingbot_va,100107,decal:dog,1,0,distractor,True,82,-2.384185791015625e-07,-2.384185791015625e-07,0.09037011861801147,lingbot_va/attribute_select/attribute_select_ep100107_0.mp4
lingbot_va,100108,shape:block,1,1,target,False,,0.050029754638671875,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100108_1.mp4
lingbot_va,100109,shape:bar,1,0,distractor,True,81,-6.556510925292969e-07,0.0,0.09435570240020752,lingbot_va/attribute_select/attribute_select_ep100109_0.mp4
lingbot_va,100110,size:big,1,0,distractor,True,80,0.0,-1.1920928955078125e-07,0.08710247278213501,lingbot_va/attribute_select/attribute_select_ep100110_0.mp4
lingbot_va,100111,size:small,1,1,target,False,,0.050138115882873535,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100111_1.mp4
lingbot_va,100112,color:red,1,1,target,False,,0.050022244453430176,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100112_1.mp4
lingbot_va,100113,color:blue,1,1,target,False,,0.050028085708618164,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100113_1.mp4
lingbot_va,100114,decal:cat,1,0,distractor,True,84,-1.7881393432617188e-07,4.607439041137695e-05,0.09199768304824829,lingbot_va/attribute_select/attribute_select_ep100114_0.mp4
lingbot_va,100115,decal:dog,1,1,target,False,,0.05013769865036011,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100115_1.mp4
lingbot_va,100116,shape:block,1,1,target,False,,0.05016493797302246,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100116_1.mp4
lingbot_va,100117,shape:bar,0,0,distractor,True,85,-5.960464477539063e-08,1.7881393432617188e-07,0.10722017288208008,lingbot_va/attribute_select/attribute_select_ep100117_0.mp4
lingbot_va,100118,size:big,1,0,distractor,True,80,4.76837158203125e-07,5.960464477539063e-08,0.08541989326477051,lingbot_va/attribute_select/attribute_select_ep100118_0.mp4
lingbot_va,100119,size:small,1,1,target,False,,0.05003213882446289,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100119_1.mp4
lingbot_va,100120,color:red,1,1,target,False,,0.05003321170806885,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100120_1.mp4
lingbot_va,100121,color:blue,1,1,target,False,,0.050013959407806396,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100121_1.mp4
lingbot_va,100122,decal:cat,1,0,distractor,True,80,-5.960464477539063e-08,-1.1920928955078125e-07,0.1550084352493286,lingbot_va/attribute_select/attribute_select_ep100122_0.mp4
lingbot_va,100123,decal:dog,1,1,target,False,,0.050094664096832275,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100123_1.mp4
lingbot_va,100124,shape:block,1,1,target,False,,0.050085484981536865,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100124_1.mp4
lingbot_va,100125,shape:bar,1,1,target,False,,0.05004173517227173,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100125_1.mp4
lingbot_va,100126,size:big,1,0,distractor,True,79,0.04090982675552368,0.0,0.0876917839050293,lingbot_va/attribute_select/attribute_select_ep100126_0.mp4
lingbot_va,100127,size:small,1,1,target,False,,0.05005979537963867,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100127_1.mp4
lingbot_va,100128,color:red,1,1,target,False,,0.050034403800964355,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100128_1.mp4
lingbot_va,100129,color:blue,1,1,target,False,,0.0500410795211792,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100129_1.mp4
lingbot_va,100130,decal:cat,1,1,target,False,,0.05010312795639038,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100130_1.mp4
lingbot_va,100131,decal:dog,1,0,distractor,True,82,-2.384185791015625e-07,-1.7881393432617188e-07,0.09200572967529297,lingbot_va/attribute_select/attribute_select_ep100131_0.mp4
lingbot_va,100132,shape:block,1,1,target,False,,0.05009472370147705,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100132_1.mp4
lingbot_va,100133,shape:bar,1,0,distractor,True,87,0.0,-1.7881393432617188e-07,0.0981295108795166,lingbot_va/attribute_select/attribute_select_ep100133_0.mp4
lingbot_va,100134,size:big,1,0,distractor,True,79,2.384185791015625e-07,-1.1920928955078125e-07,0.09054148197174072,lingbot_va/attribute_select/attribute_select_ep100134_0.mp4
lingbot_va,100135,size:small,1,1,target,False,,0.05001699924468994,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100135_1.mp4
lingbot_va,100144,color:red,1,1,target,False,,0.050076186656951904,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100144_1.mp4
lingbot_va,100145,color:blue,1,1,target,False,,0.05016815662384033,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100145_1.mp4
lingbot_va,100146,decal:cat,1,0,distractor,True,80,0.08426332473754883,1.1920928955078125e-07,0.09159678220748901,lingbot_va/attribute_select/attribute_select_ep100146_0.mp4
lingbot_va,100147,decal:dog,1,0,distractor,True,81,2.384185791015625e-07,-2.384185791015625e-07,0.09508252143859863,lingbot_va/attribute_select/attribute_select_ep100147_0.mp4
lingbot_va,100148,shape:block,1,1,target,False,,0.05015081167221069,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100148_1.mp4
lingbot_va,100149,shape:bar,1,1,target,False,,0.05001753568649292,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100149_1.mp4
lingbot_va,100150,size:big,1,0,distractor,True,80,0.010394573211669922,0.0,0.0978514552116394,lingbot_va/attribute_select/attribute_select_ep100150_0.mp4
lingbot_va,100151,size:small,1,1,target,False,,0.050008535385131836,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100151_1.mp4
lingbot_va,100152,color:red,1,1,target,False,,0.05002152919769287,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100152_1.mp4
lingbot_va,100153,color:blue,1,1,target,False,,0.05020701885223389,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100153_1.mp4
lingbot_va,100154,decal:cat,1,0,distractor,True,86,2.384185791015625e-07,0.00045120716094970703,0.08207178115844727,lingbot_va/attribute_select/attribute_select_ep100154_0.mp4
lingbot_va,100155,decal:dog,1,0,distractor,True,82,-1.7881393432617188e-07,0.0815894603729248,0.09856182336807251,lingbot_va/attribute_select/attribute_select_ep100155_0.mp4
lingbot_va,100156,shape:block,1,1,target,False,,0.05001324415206909,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100156_1.mp4
lingbot_va,100157,shape:bar,1,1,target,False,,0.050007522106170654,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100157_1.mp4
lingbot_va,100158,size:big,1,0,distractor,True,80,5.364418029785156e-07,-1.1920928955078125e-07,0.09047913551330566,lingbot_va/attribute_select/attribute_select_ep100158_0.mp4
lingbot_va,100159,size:small,1,1,target,False,,0.05007690191268921,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100159_1.mp4
lingbot_va,100160,color:red,1,1,target,False,,0.05004960298538208,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100160_1.mp4
lingbot_va,100161,color:blue,1,1,target,False,,0.05001574754714966,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100161_1.mp4
lingbot_va,100162,decal:cat,1,0,distractor,True,81,2.384185791015625e-07,-1.1920928955078125e-07,0.09172558784484863,lingbot_va/attribute_select/attribute_select_ep100162_0.mp4
lingbot_va,100163,decal:dog,1,0,distractor,True,82,-3.5762786865234375e-07,-5.960464477539063e-08,0.0907561182975769,lingbot_va/attribute_select/attribute_select_ep100163_0.mp4
lingbot_va,100164,shape:block,1,1,target,False,,0.05014002323150635,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100164_1.mp4
lingbot_va,100165,shape:bar,1,0,distractor,True,83,0.035000622272491455,-2.384185791015625e-07,0.08918166160583496,lingbot_va/attribute_select/attribute_select_ep100165_0.mp4
lingbot_va,100166,size:big,1,0,distractor,True,80,0.08161038160324097,4.76837158203125e-07,0.08478903770446777,lingbot_va/attribute_select/attribute_select_ep100166_0.mp4
lingbot_va,100167,size:small,1,1,target,False,,0.050007164478302,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100167_1.mp4
lingbot_va,100168,color:red,1,1,target,False,,0.05008667707443237,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100168_1.mp4
lingbot_va,100169,color:blue,1,1,target,False,,0.050030291080474854,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100169_1.mp4
lingbot_va,100170,decal:cat,1,1,target,False,,0.05004006624221802,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100170_1.mp4
lingbot_va,100171,decal:dog,1,1,target,False,,0.0501103401184082,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100171_1.mp4
lingbot_va,100172,shape:block,1,1,target,False,,0.05020618438720703,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100172_1.mp4
lingbot_va,100173,shape:bar,1,0,distractor,True,80,0.0,1.1920928955078125e-07,0.10665827989578247,lingbot_va/attribute_select/attribute_select_ep100173_0.mp4
lingbot_va,100174,size:big,1,0,distractor,True,80,-5.364418029785156e-07,2.384185791015625e-07,0.09244310855865479,lingbot_va/attribute_select/attribute_select_ep100174_0.mp4
lingbot_va,100175,size:small,1,1,target,False,,0.05000489950180054,0.0,0.0,lingbot_va/attribute_select/attribute_select_ep100175_1.mp4
lingbot_vla,100000,color:red,1,1,target,False,,0.05008232593536377,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100000_1.mp4
lingbot_vla,100001,color:blue,1,0,distractor,True,81,0.05637705326080322,0.0005716085433959961,0.08296877145767212,lingbot_vla/attribute_select/attribute_select_ep100001_0.mp4
lingbot_vla,100002,decal:cat,0,0,distractor,True,80,0.0,0.06753075122833252,0.0912507176399231,lingbot_vla/attribute_select/attribute_select_ep100002_0.mp4
lingbot_vla,100003,decal:dog,1,1,target,False,,0.050247132778167725,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100003_1.mp4
lingbot_vla,100004,shape:block,0,0,distractor,True,81,0.0,0.04811811447143555,0.10075682401657104,lingbot_vla/attribute_select/attribute_select_ep100004_0.mp4
lingbot_vla,100005,shape:bar,1,1,target,False,,0.050132691860198975,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100005_1.mp4
lingbot_vla,100006,size:big,0,0,distractor,True,82,0.0,0.08066964149475098,0.085269033908844,lingbot_vla/attribute_select/attribute_select_ep100006_0.mp4
lingbot_vla,100007,size:small,1,1,target,False,,0.0500788688659668,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100007_1.mp4
lingbot_vla,100008,color:red,0,0,distractor,True,81,0.0,0.06782442331314087,0.09295058250427246,lingbot_vla/attribute_select/attribute_select_ep100008_0.mp4
lingbot_vla,100009,color:blue,1,1,target,False,,0.05008453130722046,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100009_1.mp4
lingbot_vla,100010,decal:cat,1,1,target,False,,0.0500032901763916,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100010_1.mp4
lingbot_vla,100011,decal:dog,0,0,distractor,True,81,0.0,0.00534588098526001,0.08098059892654419,lingbot_vla/attribute_select/attribute_select_ep100011_0.mp4
lingbot_vla,100012,shape:block,0,0,distractor,True,83,0.0,0.052709341049194336,0.1032373309135437,lingbot_vla/attribute_select/attribute_select_ep100012_0.mp4
lingbot_vla,100013,shape:bar,1,1,target,False,,0.05011618137359619,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100013_1.mp4
lingbot_vla,100014,size:big,0,0,distractor,True,82,0.0,0.07773500680923462,0.09041011333465576,lingbot_vla/attribute_select/attribute_select_ep100014_0.mp4
lingbot_vla,100015,size:small,1,1,target,False,,0.050013720989227295,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100015_1.mp4
lingbot_vla,100016,color:red,1,1,target,False,,0.05004870891571045,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100016_1.mp4
lingbot_vla,100017,color:blue,1,0,distractor,True,81,2.980232238769531e-07,5.960464477539063e-08,0.0755537748336792,lingbot_vla/attribute_select/attribute_select_ep100017_0.mp4
lingbot_vla,100018,decal:cat,0,0,distractor,True,81,0.0,2.980232238769531e-07,0.09205228090286255,lingbot_vla/attribute_select/attribute_select_ep100018_0.mp4
lingbot_vla,100019,decal:dog,1,1,target,False,,0.05001264810562134,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100019_1.mp4
lingbot_vla,100020,shape:block,0,0,distractor,True,80,0.0,0.09749466180801392,0.10520261526107788,lingbot_vla/attribute_select/attribute_select_ep100020_0.mp4
lingbot_vla,100021,shape:bar,0,0,,False,,0.031226754188537598,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100021_0.mp4
lingbot_vla,100022,size:big,0,0,distractor,True,81,0.0,-4.172325134277344e-07,0.09308379888534546,lingbot_vla/attribute_select/attribute_select_ep100022_0.mp4
lingbot_vla,100023,size:small,1,1,target,False,,0.05005347728729248,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100023_1.mp4
lingbot_vla,100024,color:red,1,0,distractor,True,80,0.0,-2.384185791015625e-07,0.07827579975128174,lingbot_vla/attribute_select/attribute_select_ep100024_0.mp4
lingbot_vla,100025,color:blue,1,1,target,False,,0.05001574754714966,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100025_1.mp4
lingbot_vla,100026,decal:cat,1,1,target,False,,0.05013173818588257,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100026_1.mp4
lingbot_vla,100027,decal:dog,0,0,distractor,True,81,0.0,0.006490111351013184,0.08727926015853882,lingbot_vla/attribute_select/attribute_select_ep100027_0.mp4
lingbot_vla,100028,shape:block,0,0,distractor,True,82,0.0,0.03242158889770508,0.09813064336776733,lingbot_vla/attribute_select/attribute_select_ep100028_0.mp4
lingbot_vla,100029,shape:bar,1,1,target,False,,0.05003887414932251,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100029_1.mp4
lingbot_vla,100030,size:big,0,0,distractor,True,80,5.960464477539062e-07,5.960464477539063e-08,0.083293616771698,lingbot_vla/attribute_select/attribute_select_ep100030_0.mp4
lingbot_vla,100031,size:small,1,1,target,False,,0.050075531005859375,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100031_1.mp4
lingbot_vla,100032,color:red,1,0,distractor,True,81,-1.1920928955078125e-07,3.5762786865234375e-07,0.08030080795288086,lingbot_vla/attribute_select/attribute_select_ep100032_0.mp4
lingbot_vla,100033,color:blue,1,1,target,False,,0.05002927780151367,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100033_1.mp4
lingbot_vla,100034,decal:cat,0,0,distractor,True,80,0.0,0.0,0.09585785865783691,lingbot_vla/attribute_select/attribute_select_ep100034_0.mp4
lingbot_vla,100035,decal:dog,1,1,target,False,,0.0500415563583374,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100035_1.mp4
lingbot_vla,100036,shape:block,0,0,distractor,True,81,0.0,0.08521389961242676,0.10315197706222534,lingbot_vla/attribute_select/attribute_select_ep100036_0.mp4
lingbot_vla,100037,shape:bar,1,1,target,False,,0.05024755001068115,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100037_1.mp4
lingbot_vla,100038,size:big,0,0,distractor,True,79,0.0,0.04872804880142212,0.0925360918045044,lingbot_vla/attribute_select/attribute_select_ep100038_0.mp4
lingbot_vla,100039,size:small,1,1,target,False,,0.05012601613998413,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100039_1.mp4
lingbot_vla,100040,color:red,1,1,target,False,,0.05025613307952881,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100040_1.mp4
lingbot_vla,100041,color:blue,1,0,distractor,True,81,0.05999147891998291,4.76837158203125e-07,0.07317960262298584,lingbot_vla/attribute_select/attribute_select_ep100041_0.mp4
lingbot_vla,100042,decal:cat,1,1,target,False,,0.05014830827713013,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100042_1.mp4
lingbot_vla,100043,decal:dog,0,0,distractor,True,82,0.0,2.384185791015625e-07,0.08233773708343506,lingbot_vla/attribute_select/attribute_select_ep100043_0.mp4
lingbot_vla,100044,shape:block,1,1,target,False,,0.05001676082611084,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100044_1.mp4
lingbot_vla,100045,shape:bar,0,0,distractor,True,81,0.0,0.003786802291870117,0.10669028759002686,lingbot_vla/attribute_select/attribute_select_ep100045_0.mp4
lingbot_vla,100046,size:big,0,0,distractor,True,80,0.0,0.08598458766937256,0.08859151601791382,lingbot_vla/attribute_select/attribute_select_ep100046_0.mp4
lingbot_vla,100047,size:small,1,1,target,False,,0.05003857612609863,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100047_1.mp4
lingbot_vla,100048,color:red,1,1,target,False,,0.050123512744903564,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100048_1.mp4
lingbot_vla,100049,color:blue,1,0,distractor,True,80,0.05439382791519165,0.000713646411895752,0.08516192436218262,lingbot_vla/attribute_select/attribute_select_ep100049_0.mp4
lingbot_vla,100050,decal:cat,1,1,target,False,,0.05002337694168091,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100050_1.mp4
